date,post_date,description,original_category,amount,account,account_type,source_file,month_folder,flow_type,category,subcategory,transaction_date
2025-05-15,2025-05-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3147.51,SoFi-JointChecking,checking,SOFI-JointChecking_May25.csv,May25,income,Income,Michael Salary,2025-05-15
2025-05-15,2025-05-15,THAI BAMBOO REST,Food & Drink,-16.25,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-13
2025-05-15,2025-05-15,POS PURCHASE,,-101.18,BoA-Checking,checking,BoA-Checking_May25.csv,May25,spending,Unclassified,,2025-05-15
2025-05-17,2025-05-17,CHIPOTLE 2345,Dining,-48.0,VentureX,credit_card,VentureX_May25.csv,May25,spending,Restaurants,,2025-05-16
2025-05-17,2025-05-17,H&M US ONLINE,Shopping,-46.31,AmazonPrime,credit_card,AmazonPrime_May25.CSV,May25,spending,Shopping,,2025-05-16
2025-05-18,2025-05-18,PANERA BREAD #4567,Food & Drink,-27.47,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-15
2025-05-18,2025-05-18,ROSS STORES #567,Shopping,-92.45,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Shopping,,2025-05-16
2025-05-19,2025-05-19,STARBUCKS #12345,Food & Drink,-25.13,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Restaurants,,2025-05-16
2025-05-19,2025-05-19,STARBUCKS #12345,Dining,-29.69,VentureX,credit_card,VentureX_May25.csv,May25,spending,Restaurants,,2025-05-16
2025-05-19,2025-05-19,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1604.37,SoFi-JointChecking,checking,SOFI-JointChecking_May25.csv,May25,cc_payment,cc_payment,,2025-05-19
2025-05-19,2025-05-19,IKEA SEATTLE,Shopping,-39.48,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Shopping,,2025-05-17
2025-05-19,2025-05-19,IC* INSTACART GROCERIES,Groceries,-31.38,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Groceries,,2025-05-18
2025-05-19,2025-05-19,THAI BAMBOO REST,Food & Drink,-19.7,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-17
2025-05-20,2025-05-20,REI #45 SEATTLE,Shopping,-91.55,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Shopping,,2025-05-18
2025-05-21,2025-05-21,SAFEWAY STORE 1234,Groceries,-143.26,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Groceries,,2025-05-18
2025-05-21,2025-05-21,POS PURCHASE,,-78.52,BoA-Checking,checking,BoA-Checking_May25.csv,May25,spending,Unclassified,,2025-05-21
2025-05-21,2025-05-21,AIRBNB * HM1ABC2DE,Travel,-265.06,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Travel,Lodging,2025-05-18
2025-05-22,2025-05-22,AMC THEATRES #1234,Entertainment,-42.41,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Fun & Entertainment,,2025-05-19
2025-05-22,2025-05-22,AMAZON.COM*1A2B3C,Shopping,-18.32,AmazonPrime,credit_card,AmazonPrime_May25.CSV,May25,spending,Shopping,,2025-05-19
2025-05-22,2025-05-22,CHIPOTLE 2345,Dining,-45.88,VentureX,credit_card,VentureX_May25.csv,May25,spending,Restaurants,,2025-05-21
2025-05-24,2025-05-24,SPOTIFY USA,Bills & Utilities,-9.03,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-23
2025-05-24,2025-05-24,From Checking - 1234,OTHER,613.05,SoFi-JointSavings,savings,SOFI-JointSavings_May25.csv,May25,internal_transfer,internal_transfer,,2025-05-24
2025-05-24,2025-05-24,REI #45 SEATTLE,Shopping,-102.3,AmazonPrime,credit_card,AmazonPrime_May25.CSV,May25,spending,Shopping,,2025-05-22
2025-05-24,2025-05-24,MCDONALDS F12345,Food & Drink,-31.85,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-22
2025-05-24,2025-05-24,TRADER JOES #123,Groceries,-135.51,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Groceries,,2025-05-21
2025-05-25,2025-05-25,MCDONALDS F12345,Food & Drink,-14.06,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-23
2025-05-26,2025-05-26,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-1008.95,SoFi-JointChecking,checking,SOFI-JointChecking_May25.csv,May25,cc_payment,cc_payment,,2025-05-26
2025-05-27,2025-05-27,DIRECT_PAY UTILITIES,DIRECT_PAY,-220.97,SoFi-JointChecking,checking,SOFI-JointChecking_May25.csv,May25,spending,Unclassified,,2025-05-27
2025-05-28,2025-05-28,INTEREST PAYMENT,,4.04,BoA-Checking,checking,BoA-Checking_May25.csv,May25,income,Income,Other Income,2025-05-28
2025-05-28,2025-05-28,INTEREST PAYMENT,INTEREST_EARNED,15.53,SoFi-JointSavings,savings,SOFI-JointSavings_May25.csv,May25,income,Income,Other Income,2025-05-28
2025-05-28,2025-05-28,INTEREST PAYMENT,,5.9,BoA-Savings,savings,BoA-Savings_May25.csv,May25,income,Income,Other Income,2025-05-28
2025-05-28,2025-05-28,PELOTON MEMBERSHIP,Health & Wellness,-32.31,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-25
2025-05-29,2025-05-29,MCDONALDS F12345,Food & Drink,-33.67,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-26
2025-05-29,2025-05-29,PANERA BREAD #4567,Food & Drink,-36.17,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-29
2025-05-29,2025-05-29,IC* INSTACART GROCERIES,Groceries,-72.39,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Groceries,,2025-05-28
2025-05-29,2025-05-29,WHOLEFDS MKT #10567,Groceries,-127.13,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Groceries,,2025-05-29
2025-05-30,2025-05-30,APPLE.COM/BILL,Phone/Cable,-11.71,VentureX,credit_card,VentureX_May25.csv,May25,spending,Subscriptions,,2025-05-30
2025-05-30,2025-05-30,ATM WITHDRAWAL,,-95.66,BoA-Checking,checking,BoA-Checking_May25.csv,May25,spending,Unclassified,,2025-05-30
2025-05-30,2025-05-30,UBER *TRIP,Travel,-373.96,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Travel,Rideshare & Transit,2025-05-28
2025-05-30,2025-05-30,ROSS STORES #567,Shopping,-94.01,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Shopping,,2025-05-27
2025-05-31,2025-05-31,PELOTON MEMBERSHIP,Health & Wellness,-40.6,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-31
2025-05-31,2025-05-31,DOMINOS PIZZA 6789,Food & Drink,-15.43,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Unclassified,,2025-05-31
2025-05-31,2025-05-31,AMAZON.COM*1A2B3C,Shopping,-109.67,AmazonPrime,credit_card,AmazonPrime_May25.CSV,May25,spending,Shopping,,2025-05-30
2025-05-31,2025-05-31,VENMO PAYMENT,DIRECT_PAY,-201.61,SoFi-JointChecking,checking,SOFI-JointChecking_May25.csv,May25,spending,Unclassified,,2025-05-31
2025-05-31,2025-05-31,SPOTIFY USA,Phone/Cable,-14.4,VentureX,credit_card,VentureX_May25.csv,May25,spending,Unclassified,,2025-05-31
2025-05-31,2025-05-31,QFC #5678,Groceries,-125.03,Aeroplan,credit_card,Aeroplan_May25.CSV,May25,spending,Groceries,,2025-05-29
2025-06-01,2025-06-01,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3297.25,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,income,Income,Michael Salary,2025-06-01
2025-06-01,2025-06-01,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1688.55,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,income,Income,Viviana Salary,2025-06-01
2025-06-02,2025-06-02,DOMINOS PIZZA 6789,Food & Drink,-15.31,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-01
2025-06-02,2025-06-02,ONLINE TRANSFER,,-40.84,BoA-Checking,checking,BoA-Checking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-02
2025-06-03,2025-06-03,SKECHERS USA 456,Shopping,-85.52,AmazonPrime,credit_card,AmazonPrime_Jun25.CSV,Jun25,spending,Shopping,,2025-06-01
2025-06-04,2025-06-04,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-1671.96,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,cc_payment,cc_payment,,2025-06-04
2025-06-04,2025-06-04,AIRBNB * HM1ABC2DE,Travel,-133.0,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Travel,Lodging,2025-06-03
2025-06-05,2025-06-05,JPMORGAN CHASE,DIRECT_PAY,-2522.5,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,spending,Mortgage & Student Loans,Shorewood Mortgage,2025-06-05
2025-06-05,2025-06-05,UNITED AIRLINES 0161234,Travel,-457.99,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Travel,Flights,2025-06-02
2025-06-07,2025-06-07,PANERA BREAD #4567,Food & Drink,-19.25,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-04
2025-06-07,2025-06-07,LINKEDIN PREMIUM,Bills & Utilities,-10.98,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-04
2025-06-07,2025-06-07,TRADER JOES #123,Groceries,-146.53,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Groceries,,2025-06-05
2025-06-08,2025-06-08,TRADER JOES #123,Groceries,-110.58,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Groceries,,2025-06-06
2025-06-09,2025-06-09,DOMINOS PIZZA 6789,Food & Drink,-20.29,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-07
2025-06-10,2025-06-10,JPMORGAN CHASE,DIRECT_PAY,-259.26,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,spending,Car,Subaru Lease,2025-06-10
2025-06-10,2025-06-10,AIRBNB * HM1ABC2DE,Travel,-171.15,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Travel,Lodging,2025-06-07
2025-06-11,2025-06-11,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1270.48,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,cc_payment,cc_payment,,2025-06-11
2025-06-11,2025-06-11,VENMO PAYMENT,DIRECT_PAY,-117.28,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-11
2025-06-12,2025-06-12,SKECHERS USA 456,Merchandise,-57.59,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Shopping,,2025-06-09
2025-06-12,2025-06-12,AMAZON.COM*1A2B3C,Shopping,-37.03,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Shopping,,2025-06-11
2025-06-13,2025-06-13,Zelle Payment to Alex,ZELLE,-152.8,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-13
2025-06-14,2025-06-14,PHO BAC SUP SHOP,Food & Drink,-23.87,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-12
2025-06-14,2025-06-14,From Checking - 1234,OTHER,332.52,SoFi-JointSavings,savings,SOFI-JointSavings_Jun25.csv,Jun25,internal_transfer,internal_transfer,,2025-06-14
2025-06-15,2025-06-15,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1781.43,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,income,Income,Viviana Salary,2025-06-15
2025-06-15,2025-06-15,TARGET 00001234,Shopping,-73.05,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Shopping,,2025-06-13
2025-06-15,2025-06-15,MUSEUM OF POP CULTURE,Entertainment,-20.6,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Fun & Entertainment,,2025-06-13
2025-06-15,2025-06-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,2792.3,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,income,Income,Michael Salary,2025-06-15
2025-06-16,2025-06-16,ATM WITHDRAWAL,,-59.74,BoA-Checking,checking,BoA-Checking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-16
2025-06-16,2025-06-16,VENMO PAYMENT,DIRECT_PAY,-208.9,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-16
2025-06-16,2025-06-16,PANERA BREAD #4567,Food & Drink,-35.01,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-14
2025-06-17,2025-06-17,MOD PIZZA SEATTLE,,-44.48,Alaska,credit_card,Alaska_Jun25.csv,Jun25,spending,Unclassified,,2025-06-17
2025-06-17,2025-06-17,POS PURCHASE,,-79.24,BoA-Checking,checking,BoA-Checking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-17
2025-06-17,2025-06-17,DOMINOS PIZZA 6789,Food & Drink,-16.56,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-15
2025-06-18,2025-06-18,AMAZON.COM*1A2B3C,Shopping,-34.69,AmazonPrime,credit_card,AmazonPrime_Jun25.CSV,Jun25,spending,Shopping,,2025-06-16
2025-06-18,2025-06-18,STARBUCKS #12345,Food & Drink,-16.14,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Restaurants,,2025-06-17
2025-06-18,2025-06-18,ROSS STORES #567,Merchandise,-86.67,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Shopping,,2025-06-15
2025-06-19,2025-06-19,MCDONALDS F12345,Dining,-44.15,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Restaurants,,2025-06-18
2025-06-20,2025-06-20,INTEREST PAYMENT,INTEREST_EARNED,32.1,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,income,Income,Other Income,2025-06-20
2025-06-20,2025-06-20,ALDI STORE 09876,Groceries,-142.45,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Groceries,,2025-06-18
2025-06-21,2025-06-21,SPOTIFY USA,Bills & Utilities,-14.94,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-19
2025-06-21,2025-06-21,WA PARKS RESERVATIONS,Entertainment,-31.18,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Fun & Entertainment,,2025-06-19
2025-06-21,2025-06-21,HERTZ RENT-A-CAR,Travel,-368.5,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Unclassified,,2025-06-20
2025-06-21,2025-06-21,WHOLEFDS MKT #10567,Groceries,-79.63,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Groceries,,2025-06-19
2025-06-22,2025-06-22,UNITED AIRLINES 0161234,Travel,-98.36,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Travel,Flights,2025-06-20
2025-06-23,2025-06-23,TRADER JOES #123,Groceries,-132.82,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Groceries,,2025-06-21
2025-06-23,2025-06-23,APPLE.COM/BILL,Bills & Utilities,-6.32,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Subscriptions,,2025-06-22
2025-06-24,2025-06-24,DOMINOS PIZZA 6789,Food & Drink,-33.89,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-23
2025-06-24,2025-06-24,MOD PIZZA SEATTLE,Food & Drink,-24.82,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-21
2025-06-25,2025-06-25,APPLE.COM/BILL,Phone/Cable,-14.5,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Subscriptions,,2025-06-22
2025-06-25,2025-06-25,DIRECT_PAY UTILITIES,DIRECT_PAY,-263.53,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-25
2025-06-25,2025-06-25,ALDI STORE 09876,Groceries,-131.05,AmazonPrime,credit_card,AmazonPrime_Jun25.CSV,Jun25,spending,Groceries,,2025-06-23
2025-06-26,2025-06-26,DOMINOS PIZZA 6789,Food & Drink,-36.43,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-24
2025-06-27,2025-06-27,Zelle Payment to Alex,ZELLE,-207.57,SoFi-JointChecking,checking,SOFI-JointChecking_Jun25.csv,Jun25,spending,Unclassified,,2025-06-27
2025-06-27,2025-06-27,PHO BAC SUP SHOP,Food & Drink,-20.78,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-24
2025-06-27,2025-06-27,MCDONALDS F12345,Food & Drink,-14.04,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-24
2025-06-28,2025-06-28,SAFEWAY STORE 1234,Groceries,-45.71,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Groceries,,2025-06-27
2025-06-28,2025-06-28,INTEREST PAYMENT,,1.83,BoA-Checking,checking,BoA-Checking_Jun25.csv,Jun25,income,Income,Other Income,2025-06-28
2025-06-28,2025-06-28,STARBUCKS #12345,Dining,-8.5,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Restaurants,,2025-06-27
2025-06-28,2025-06-28,INTEREST PAYMENT,,5.59,BoA-Savings,savings,BoA-Savings_Jun25.csv,Jun25,income,Income,Other Income,2025-06-28
2025-06-28,2025-06-28,ROSS STORES #567,Merchandise,-57.75,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Shopping,,2025-06-26
2025-06-28,2025-06-28,SPOTIFY USA,Phone/Cable,-10.68,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Unclassified,,2025-06-25
2025-06-28,2025-06-28,INTEREST PAYMENT,INTEREST_EARNED,17.14,SoFi-JointSavings,savings,SOFI-JointSavings_Jun25.csv,Jun25,income,Income,Other Income,2025-06-28
2025-06-28,2025-06-28,DOMINOS PIZZA 6789,Food & Drink,-47.18,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-25
2025-06-29,2025-06-29,PANERA BREAD #4567,Dining,-23.86,VentureX,credit_card,VentureX_Jun25.csv,Jun25,spending,Restaurants,,2025-06-26
2025-06-29,2025-06-29,DISNEY PLUS,Bills & Utilities,-12.71,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Subscriptions,,2025-06-26
2025-06-29,2025-06-29,DOMINOS PIZZA 6789,Food & Drink,-29.34,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Unclassified,,2025-06-29
2025-06-30,2025-06-30,TARGET 00001234,Shopping,-100.25,Aeroplan,credit_card,Aeroplan_Jun25.CSV,Jun25,spending,Shopping,,2025-06-28
2025-07-01,2025-07-01,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3174.13,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,income,Income,Michael Salary,2025-07-01
2025-07-01,2025-07-01,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1787.97,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,income,Income,Viviana Salary,2025-07-01
2025-07-03,2025-07-03,ROSS STORES #567,Shopping,-84.21,AmazonPrime,credit_card,AmazonPrime_Jul25.CSV,Jul25,spending,Shopping,,2025-07-01
2025-07-03,2025-07-03,QFC #5678,Groceries,-145.32,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-02
2025-07-04,2025-07-04,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-1309.31,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,cc_payment,cc_payment,,2025-07-04
2025-07-05,2025-07-05,JPMORGAN CHASE,DIRECT_PAY,-2518.37,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,spending,Mortgage & Student Loans,Shorewood Mortgage,2025-07-05
2025-07-05,2025-07-05,SPOTIFY USA,Bills & Utilities,-7.19,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-02
2025-07-06,2025-07-06,HERTZ RENT-A-CAR,Travel,-320.28,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-03
2025-07-06,2025-07-06,WHOLEFDS MKT #10567,Groceries,-120.51,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-05
2025-07-06,2025-07-06,MARRIOTT HOTEL SEA,Travel,-197.22,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Unclassified,,2025-07-05
2025-07-07,2025-07-07,IC* INSTACART GROCERIES,Groceries,-103.4,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-05
2025-07-07,2025-07-07,WHOLEFDS MKT #10567,Groceries,-17.07,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-04
2025-07-07,2025-07-07,PANERA BREAD #4567,Food & Drink,-44.72,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-05
2025-07-07,2025-07-07,WHOLEFDS MKT #10567,Groceries,-142.61,AmazonPrime,credit_card,AmazonPrime_Jul25.CSV,Jul25,spending,Groceries,,2025-07-06
2025-07-08,2025-07-08,DIRECT_PAY UTILITIES,DIRECT_PAY,-36.76,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-08
2025-07-08,2025-07-08,Zelle Payment to Alex,ZELLE,-201.56,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-08
2025-07-09,2025-07-09,MOD PIZZA SEATTLE,Dining,-10.48,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-07
2025-07-09,2025-07-09,DIRECT_PAY UTILITIES,DIRECT_PAY,-252.05,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-09
2025-07-10,2025-07-10,TRADER JOES #123,Groceries,-57.95,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-08
2025-07-10,2025-07-10,JPMORGAN CHASE,DIRECT_PAY,-255.87,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,spending,Car,Subaru Lease,2025-07-10
2025-07-10,2025-07-10,DOMINOS PIZZA 6789,Dining,-34.47,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-07
2025-07-10,2025-07-10,SPOTIFY USA,Phone/Cable,-14.12,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Unclassified,,2025-07-09
2025-07-11,2025-07-11,H&M US ONLINE,Shopping,-81.13,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Shopping,,2025-07-09
2025-07-11,2025-07-11,PHO BAC SUP SHOP,Food & Drink,-45.24,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-09
2025-07-11,2025-07-11,PHO BAC SUP SHOP,Dining,-15.2,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-08
2025-07-12,2025-07-12,PANERA BREAD #4567,Food & Drink,-30.02,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-11
2025-07-12,2025-07-12,IC* INSTACART GROCERIES,Groceries,-129.08,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-11
2025-07-13,2025-07-13,MOD PIZZA SEATTLE,Food & Drink,-42.34,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-10
2025-07-13,2025-07-13,DOMINOS PIZZA 6789,Food & Drink,-23.45,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-10
2025-07-14,2025-07-14,ONLINE TRANSFER,,-27.1,BoA-Checking,checking,BoA-Checking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-14
2025-07-15,2025-07-15,SPOTIFY USA,Bills & Utilities,-9.33,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-14
2025-07-15,2025-07-15,SEATTLE AQUARIUM,Entertainment,-29.72,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Fun & Entertainment,,2025-07-14
2025-07-15,2025-07-15,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1780.36,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,income,Income,Viviana Salary,2025-07-15
2025-07-15,2025-07-15,AIRBNB * HM1ABC2DE,Travel,-115.51,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Travel,Lodging,2025-07-14
2025-07-15,2025-07-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3051.8,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,income,Income,Michael Salary,2025-07-15
2025-07-15,2025-07-15,TARGET 00001234,,-24.62,Alaska,credit_card,Alaska_Jul25.csv,Jul25,spending,Shopping,,2025-07-15
2025-07-16,2025-07-16,ONLINE TRANSFER,,-22.5,BoA-Checking,checking,BoA-Checking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-16
2025-07-16,2025-07-16,PHO BAC SUP SHOP,Dining,-30.14,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-13
2025-07-16,2025-07-16,UBER *TRIP,Travel,-213.24,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Travel,Rideshare & Transit,2025-07-15
2025-07-18,2025-07-18,MOD PIZZA SEATTLE,Food & Drink,-20.5,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-15
2025-07-18,2025-07-18,PANERA BREAD #4567,Food & Drink,-25.19,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-16
2025-07-19,2025-07-19,IC* INSTACART GROCERIES,Groceries,-66.47,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-16
2025-07-19,2025-07-19,CHIPOTLE 2345,Food & Drink,-17.88,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Restaurants,,2025-07-17
